frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
592,487,[1535.7545166015625 966.1981811523438 1993.94482421875 1327.829833984375],car,[1692.8145751953125 1201.341796875 1841.8502197265625 1247.400390625],0.8424069881439209,EF10DZT,0.4198351738430123
593,22,[496.6534118652344 1043.1590576171875 1027.0887451171875 1435.97802734375],car,[685.2166748046875 1346.783203125 826.0411376953125 1390.068359375],0.8751187920570374,AK64DHV,0.49034093104283294
593,487,[1536.5816650390625 969.4586791992188 1995.9552001953125 1333.63525390625],car,[1698.71728515625 1210.3460693359375 1838.52880859375 1252.4195556640625],0.7486070990562439,EF10DZT,0.791615416615591
594,22,[492.8472900390625 1047.8515625 1026.098388671875 1436.6220703125],car,[678.8778686523438 1352.17919921875 824.1482543945312 1396.2236328125],0.8618025183677673,AK64DHV,0.6420537403822235
594,487,[1537.1456298828125 973.0736694335938 1996.98583984375 1338.4783935546875],car,[1697.18994140625 1215.92236328125 1839.89599609375 1259.8779296875],0.8029961585998535,EF10DZT,0.5028570260942548
595,22,[492.8213195800781 1050.6646728515625 1026.5655517578125 1435.948974609375],car,[679.2220458984375 1355.86767578125 824.9388427734375 1401.58740234375],0.8580189943313599,AK64DHV,0.664600871372728
595,487,[1537.470458984375 974.5233154296875 1997.3507080078125 1341.10546875],car,[1696.235595703125 1215.7376708984375 1839.852294921875 1260.0047607421875],0.8335288166999817,EF10DZT,0.5119817203746216
596,487,[1538.0606689453125 978.85693359375 1998.3509521484375 1345.4241943359375],car,[1698.93017578125 1222.6845703125 1841.3203125 1265.40869140625],0.8627257943153381,EF10DZT,0.6653570291302761
596,22,[489.5994567871094 1055.238037109375 1025.6591796875 1436.6536865234375],car,[678.0844116210938 1364.1224365234375 819.4987182617188 1406.9637451171875],0.818933367729187,AK64DMV,0.6229681150625666
597,487,[1538.4840087890625 983.8464965820312 1999.507080078125 1350.0020751953125],car,[1701.629150390625 1226.557373046875 1843.021728515625 1272.127197265625],0.8537107706069946,EF10DZT,0.12885478969912434
597,22,[484.0528869628906 1057.8187255859375 1025.2841796875 1436.2467041015625],car,[674.5435180664062 1371.189453125 816.0221557617188 1412.85546875],0.7819028496742249,AK64DHV,0.8202662768362916
598,487,[1538.441650390625 986.2467651367188 1999.30615234375 1352.544921875],car,[1695.6409912109375 1228.5634765625 1843.0101318359375 1275.0302734375],0.8659660816192627,EF10DZT,0.16050528391383737
598,22,[481.8512268066406 1060.740478515625 1024.83837890625 1435.57763671875],car,[674.9276123046875 1373.7548828125 817.2681884765625 1416.41259765625],0.8559401631355286,AK64DHV,0.6438571914282943
599,487,[1538.6470947265625 990.7198486328125 2000.6339111328125 1358.5462646484375],car,[1698.0615234375 1233.9927978515625 1844.686279296875 1279.4962158203125],0.7837631702423096,EFODZT,0.39318765282712137
599,22,[478.2867126464844 1065.115234375 1024.6756591796875 1436.130126953125],car,[668.0519409179688 1378.95751953125 816.7627563476562 1422.27099609375],0.5917928218841553,AK64DHV,0.7939360459698667
600,487,[1538.7315673828125 994.51318359375 2001.78369140625 1363.911865234375],car,[1706.31884765625 1241.4072265625 1842.74072265625 1284.22216796875],0.7732660174369812,EFLDZI,0.17087982721714712
600,22,[475.48284912109375 1069.0484619140625 1023.154296875 1435.761962890625],car,[671.0574951171875 1383.8076171875 815.233642578125 1429.394775390625],0.613148033618927,AK64DHV,0.6361581436465842
601,487,[1538.044189453125 996.6901245117188 2001.804931640625 1366.73291015625],car,[1707.869384765625 1245.0355224609375 1841.004150390625 1288.1312255859375],0.7858313322067261,EFIDDZT,0.5633319052972718
601,22,[474.6183776855469 1070.40625 1023.0961303710938 1434.98974609375],car,[673.138671875 1387.68505859375 813.120849609375 1434.021484375],0.5461207032203674,AK64DHV,0.816217499424694
602,487,[1538.4967041015625 999.7051391601562 2002.8255615234375 1371.3021240234375],car,[1705.929931640625 1247.51171875 1847.777099609375 1291.62060546875],0.8635517954826355,EF10DZI,0.26084619465143877
603,487,[1538.5511474609375 1003.2721557617188 2005.3359375 1377.252685546875],car,[1707.68310546875 1252.47119140625 1846.42626953125 1295.705078125],0.888531506061554,EFIDDZI,0.4623934830515895
604,487,[1538.9908447265625 1006.0833740234375 2005.953369140625 1380.379638671875],car,[1707.1396484375 1256.373291015625 1847.435546875 1298.250244140625],0.8838285207748413,EFLD)ZI,0.06269676067137567
605,487,[1540.000244140625 1010.4610595703125 2007.9593505859375 1384.61328125],car,[1704.4814453125 1258.717041015625 1853.7958984375 1304.095703125],0.8616760969161987,EFLDIZI,0.07708555010705838
606,487,[1540.2955322265625 1015.7449951171875 2009.9173583984375 1390.479248046875],car,[1701.8616943359375 1262.849365234375 1851.0384521484375 1310.101806640625],0.7711183428764343,EF10DZI,0.10089660007393512
607,487,[1540.4954833984375 1017.4557495117188 2011.4444580078125 1394.1019287109375],car,[1702.7811279296875 1264.760498046875 1853.7630615234375 1312.802001953125],0.653565526008606,EFLOWZI,0.19578229890324536
608,487,[1540.886962890625 1021.7919921875 2013.937744140625 1399.355224609375],car,[1706.89453125 1272.90283203125 1852.790771484375 1318.03271484375],0.4972664713859558,EF10UZT,0.17050139051568122
609,487,[1541.177001953125 1026.1829833984375 2017.0257568359375 1404.792236328125],car,[1711.1558837890625 1280.3369140625 1854.7628173828125 1322.0986328125],0.7268852591514587,EF10WZI,0.17450699847828172
610,487,[1541.133056640625 1028.326904296875 2019.23779296875 1408.2337646484375],car,[1711.5628662109375 1284.1513671875 1853.0301513671875 1326.15234375],0.7567434906959534,EFIDZI,0.15589277753628772
611,487,[1541.4505615234375 1032.7738037109375 2020.435546875 1412.7476806640625],car,[1710.2574462890625 1287.9288330078125 1852.4163818359375 1330.6622314453125],0.8740992546081543,EFIDDZT,0.25938835194997395
612,487,[1541.462646484375 1037.181884765625 2022.3687744140625 1418.2943115234375],car,[1706.4599609375 1291.919677734375 1856.71484375 1340.031982421875],0.8146733045578003,EFLO@ZT,0.10793522306931484
613,487,[1541.4210205078125 1040.6317138671875 2022.6885986328125 1420.77587890625],car,[1709.348876953125 1293.986328125 1860.047119140625 1341.285888671875],0.8550533056259155,ERLDZT,0.3468456149577778
614,487,[1541.910888671875 1044.336181640625 2024.4134521484375 1425.162109375],car,[1712.5054931640625 1302.756103515625 1856.0777587890625 1346.930908203125],0.7306860685348511,EF10DZT,0.3252028182513894
615,487,[1541.4449462890625 1048.646240234375 2027.4912109375 1429.5748291015625],car,[1714.7059326171875 1308.95458984375 1859.1107177734375 1352.548828125],0.6980098485946655,EFLODZT,0.2989916644813045
616,487,[1541.2239990234375 1050.9244384765625 2028.206298828125 1431.2493896484375],car,[1712.44970703125 1311.781982421875 1860.5537109375 1354.405029296875],0.7243452072143555,EF10WZT,0.10189564922495777
617,487,[1541.2291259765625 1056.06103515625 2029.691650390625 1434.2772216796875],car,[1717.5045166015625 1316.101806640625 1861.1683349609375 1359.808349609375],0.8407337069511414,EF10DZT,0.36752642432376187
618,487,[1541.366943359375 1060.973388671875 2032.39892578125 1435.5657958984375],car,[1716.6068115234375 1321.9970703125 1864.7852783203125 1369.0048828125],0.8763607144355774,EF10DZT,0.4298045369152924
619,487,[1541.5765380859375 1063.5767822265625 2032.6717529296875 1435.0714111328125],car,[1717.393310546875 1322.254150390625 1870.883544921875 1370.197021484375],0.8657957315444946,EF10MZT,0.08655636640693634
620,487,[1542.571533203125 1067.2568359375 2034.3905029296875 1435.42626953125],car,[1715.3623046875 1325.86572265625 1869.796875 1375.2119140625],0.755509078502655,EF10DZT,0.19569850369366718
621,487,[1543.201171875 1071.736572265625 2036.2098388671875 1435.2998046875],car,[1718.7100830078125 1334.4130859375 1870.8565673828125 1379.10546875],0.5067753791809082,EFIDDZT,0.2983473187623413
623,487,[1543.7890625 1079.991455078125 2041.2235107421875 1435.9600830078125],car,[1722.30859375 1345.0228271484375 1870.166015625 1387.1217041015625],0.38183680176734924,EF10DZT,0.34512184346495833
624,487,[1544.384033203125 1084.1290283203125 2043.9561767578125 1436.83154296875],car,[1727.284912109375 1352.6912841796875 1869.573486328125 1392.5152587890625],0.5061347484588623,EFIDDZT,0.18327821983039136
625,487,[1543.9188232421875 1086.785888671875 2044.977783203125 1435.9185791015625],car,[1726.8817138671875 1354.168701171875 1870.1043701171875 1397.021240234375],0.48167791962623596,EF10DZT,0.19007556840117157
626,487,[1544.5841064453125 1092.17236328125 2045.9071044921875 1437.3465576171875],car,[1721.803466796875 1357.57763671875 1875.175048828125 1404.24658203125],0.7480135560035706,EFIDDZT,0.1777140611981238
627,487,[1545.48046875 1096.311279296875 2046.218017578125 1437.229736328125],car,[1725.31689453125 1367.2423095703125 1872.29345703125 1409.6790771484375],0.6271138191223145,EFIDDZT,0.22238880277009548
628,487,[1546.0377197265625 1098.552490234375 2047.0938720703125 1435.5859375],car,[1727.43359375 1370.9432373046875 1872.9345703125 1414.8114013671875],0.5078314542770386,EFID@ZT,0.2052860846220536
629,487,[1546.04296875 1102.949462890625 2048.572998046875 1436.56494140625],car,[1727.947998046875 1376.9443359375 1876.860595703125 1419.72802734375],0.409216046333313,EFLDZT,0.7096714234800815
630,487,[1545.956298828125 1108.4547119140625 2051.255615234375 1436.3182373046875],car,[1725.700927734375 1382.614501953125 1873.99658203125 1423.747802734375],0.713042676448822,EF10DZT,0.24371928267035842
631,487,[1545.745849609375 1112.333740234375 2051.562744140625 1435.571044921875],car,[1726.7349853515625 1386.1669921875 1875.3072509765625 1427.763427734375],0.8359630107879639,EF10DZT,0.31170511737895107
632,487,[1546.1619873046875 1116.8177490234375 2056.708984375 1436.254150390625],car,[1725.121337890625 1390.599365234375 1879.526611328125 1431.874755859375],0.6421827673912048,EF10DZT,0.3007378597127059
650,19,[2229.188232421875 905.224853515625 2559.243408203125 1285.9356689453125],car,[2400.4609375 1137.716796875 2552.779296875 1186.889892578125],0.4690426290035248,None,0.0
658,19,[2254.590576171875 931.6720581054688 2558.94775390625 1329.1744384765625],car,[2436.288818359375 1183.444091796875 2558.180419921875 1229.416259765625],0.33106666803359985,None,0.0
659,19,[2257.563720703125 935.0111694335938 2559.8173828125 1336.009521484375],car,[2431.56884765625 1184.862548828125 2557.640625 1237.60693359375],0.2980891466140747,None,0.0
750,310,[1517.6558837890625 829.2203369140625 1898.0135498046875 1145.527099609375],car,[1650.908203125 1032.86279296875 1789.62890625 1076.3837890625],0.5297921299934387,GJOBEPD,0.3347995128028744
751,310,[1517.884765625 829.9215698242188 1898.509765625 1147.533935546875],car,[1649.69921875 1033.6279296875 1767.51708984375 1080.1865234375],0.5597473382949829,GU06EPD,0.17348460036812657
753,310,[1519.184814453125 834.4700317382812 1900.6138916015625 1153.7081298828125],car,[1648.0179443359375 1035.98681640625 1811.0577392578125 1088.093505859375],0.3986206352710724,GD6ERD,0.33377032476762647
754,310,[1519.41748046875 837.1571044921875 1900.8310546875 1155.1318359375],car,[1649.477783203125 1039.8275146484375 1799.450927734375 1088.6458740234375],0.3907879889011383,GD6EPD,0.3177022998345617
755,310,[1519.91259765625 839.1071166992188 1901.58642578125 1158.9674072265625],car,[1650.022216796875 1046.734130859375 1768.442626953125 1090.995361328125],0.40156206488609314,DJ06EPD,0.07398700461657491
759,310,[1519.5594482421875 849.9492797851562 1904.7943115234375 1172.18359375],car,[1661.1356201171875 1058.194091796875 1783.1312255859375 1103.41015625],0.2613797187805176,DJ05EED,0.1877698032835297
760,310,[1519.7886962890625 850.3880615234375 1907.0277099609375 1174.8021240234375],car,[1653.235595703125 1058.9805908203125 1826.841064453125 1106.8172607421875],0.4388790726661682,DJOBEPD,0.11060189782342145
761,310,[1520.4815673828125 851.917724609375 1908.488525390625 1178.265869140625],car,[1658.1507568359375 1062.486328125 1791.4739990234375 1111.80078125],0.5027392506599426,DJOBEPD,0.21105342945529768
763,310,[1520.9608154296875 857.1297607421875 1911.0341796875 1183.3197021484375],car,[1660.86962890625 1068.1502685546875 1778.72705078125 1112.4132080078125],0.29751014709472656,DJ06EFD,0.23332514361747175
764,228,[661.9078369140625 794.974853515625 1058.7237548828125 1113.837158203125],car,[814.0162963867188 1000.63818359375 919.6951293945312 1040.62353515625],0.40257903933525085,LNSZZC,0.31438284514835846
766,310,[1521.4405517578125 864.1856689453125 1914.037841796875 1191.6490478515625],car,[1656.855712890625 1078.8294677734375 1779.027099609375 1120.0164794921875],0.337467759847641,@OBEPD,0.1505840553604533
769,228,[653.6636352539062 809.1371459960938 1064.21728515625 1126.89990234375],car,[807.6658935546875 1016.53564453125 913.1239013671875 1055.669921875],0.3609520196914673,LMSZZC,0.729165067342695
770,228,[651.3424682617188 809.66064453125 1063.895263671875 1130.0179443359375],car,[789.5164184570312 1020.232177734375 909.3539428710938 1060.98193359375],0.37584635615348816,LMSZZC,0.4105562269129706
771,310,[1522.1993408203125 878.0933227539062 1920.3521728515625 1211.729736328125],car,[1662.2381591796875 1090.459228515625 1851.0548095703125 1142.96484375],0.37536126375198364,DJ05EPD,0.2312606136735554
772,310,[1522.3258056640625 879.7957153320312 1921.337646484375 1213.6517333984375],car,[1670.649658203125 1096.1011962890625 1790.213134765625 1141.8743896484375],0.4749429225921631,DJ05EPD,0.12361248668643741
775,228,[642.9736938476562 818.8478393554688 1050.9661865234375 1145.1480712890625],car,[789.48388671875 1031.0069580078125 908.944580078125 1071.6141357421875],0.7170831561088562,LN15ZZC,0.9469063129862636
775,310,[1522.65869140625 886.7805786132812 1923.7349853515625 1223.46875],car,[1665.189208984375 1102.869384765625 1828.413330078125 1154.375],0.35006362199783325,DJOBEPD,0.3108124900744154
776,228,[638.9396362304688 822.3037719726562 1051.6824951171875 1150.84912109375],car,[792.1611328125 1035.9908447265625 899.6005859375 1071.1514892578125],0.6196694374084473,LM15ZZC,0.9843635846121558
776,310,[1522.492919921875 889.1880493164062 1925.7703857421875 1228.488525390625],car,[1664.2315673828125 1111.1846923828125 1793.5421142578125 1160.3746337890625],0.2785957455635071,6JOBEPD,0.14173374373016262
779,228,[631.0887451171875 827.7490844726562 1057.4619140625 1163.122314453125],car,[784.279052734375 1046.9482421875 897.59326171875 1088.89306640625],0.7606591582298279,LM15ZZC,0.3718413368704235
779,310,[1522.55029296875 897.3787231445312 1932.2984619140625 1240.89306640625],car,[1669.23828125 1120.4713134765625 1801.814453125 1167.5994873046875],0.4812853932380676,DJOBEPD,0.3822284533469202
780,228,[629.0426635742188 829.489990234375 1057.1502685546875 1167.4862060546875],car,[779.2379150390625 1052.12939453125 894.1363525390625 1093.60107421875],0.8526919484138489,LNSZZC,0.39803633151160606
780,310,[1523.10595703125 901.5349731445312 1931.20947265625 1246.0302734375],car,[1668.291259765625 1124.09423828125 1794.41845703125 1172.00390625],0.6520355939865112,GJ06EFD,0.08154309340465575
781,228,[628.6698608398438 830.6587524414062 1057.057373046875 1169.9248046875],car,[777.657958984375 1052.398193359375 890.77099609375 1094.247314453125],0.7693333625793457,LH15ZZC,0.3910295022528637
781,310,[1523.230224609375 902.655517578125 1931.89892578125 1247.841796875],car,[1664.548095703125 1125.8338623046875 1799.088134765625 1177.4293212890625],0.6931576132774353,GJ06EFD,0.16867340262698377
782,228,[626.9971313476562 833.0552368164062 1057.9150390625 1173.990966796875],car,[765.1187744140625 1058.071044921875 885.6439208984375 1099.460693359375],0.5690368413925171,LN15ZZC,0.6187472106486446
782,310,[1523.4639892578125 906.974609375 1933.7613525390625 1252.2559814453125],car,[1669.986083984375 1130.4942626953125 1793.823974609375 1180.0447998046875],0.510361909866333,GJ06EFD,0.3580367220402418
783,228,[626.270263671875 836.1998291015625 1057.47509765625 1177.6934814453125],car,[773.042236328125 1059.5328369140625 887.72265625 1104.6197509765625],0.6877594590187073,LNSZZC,0.7677048879845614
